Problem,status,CPU time,time,veriT result
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/905525/atan-problem-2-chunk-0024.smt2,sat,Unparsable output,0.036757946,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/905591/atan-problem-2-chunk-0054.smt2,unsat,Unparsable output,0.0289421082,unsat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/905558/atan-problem-2-chunk-0030.smt2,unsat,Unparsable output,0.0257720947,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/905545/atan-problem-2-chunk-0017.smt2,sat,Unparsable output,0.0381500721,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/905560/atan-problem-2-chunk-0010.smt2,sat,Unparsable output,0.0355062485,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/905566/atan-problem-2-chunk-0070.smt2,unsat,Unparsable output,0.0464837551,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/905511/atan-problem-2-chunk-0031.smt2,sat,Unparsable output,0.0416505337,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/905512/atan-problem-2-chunk-0067.smt2,sat,Unparsable output,0.0366158485,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/905527/atan-problem-2-chunk-0043.smt2,sat,Unparsable output,0.0394873619,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/905530/atan-problem-2-chunk-0083.smt2,sat,Unparsable output,0.0465970039,sat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/905577/atan-problem-2-chunk-0069.smt2,sat,Unparsable output,0.0281581879,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/905526/atan-problem-2-chunk-0061.smt2,sat,Unparsable output,0.0578372478,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/905580/atan-problem-2-chunk-0117.smt2,unsat,Unparsable output,0.0342006683,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/905517/atan-problem-2-chunk-0027.smt2,sat,Unparsable output,0.0413417816,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/905293/atan-problem-2-sqrt-chunk-0014.smt2,unsat,Unparsable output,0.041549921,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/905245/atan-problem-2-sqrt-weak-chunk-0074.smt2,unsat,Unparsable output,0.0455977917,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/905270/atan-problem-2-sqrt-weak-chunk-0065.smt2,unsat,Unparsable output,0.0508413315,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/905264/atan-problem-2-sqrt-weak-chunk-0041.smt2,sat,Unparsable output,0.0535845757,sat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/905229/atan-problem-2-sqrt-weak-chunk-0046.smt2,sat,Unparsable output,0.0391860008,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/905253/atan-problem-2-sqrt-weak-chunk-0072.smt2,unsat,Unparsable output,0.0504751205,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/905283/atan-problem-2-sqrt-weak-chunk-0053.smt2,sat,Unparsable output,0.0573241711,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/905276/atan-problem-2-sqrt-weak-chunk-0093.smt2,sat,Unparsable output,0.0496940613,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/905279/atan-problem-2-sqrt-weak-chunk-0050.smt2,sat,Unparsable output,0.0347020626,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/905252/atan-problem-2-sqrt-weak-chunk-0073.smt2,sat,Unparsable output,0.0378007889,sat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/905271/atan-problem-2-sqrt-weak-chunk-0083.smt2,sat,Unparsable output,0.0475878716,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/905274/atan-problem-2-sqrt-weak-chunk-0084.smt2,unsat,Unparsable output,0.0252571106,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/905261/atan-problem-2-sqrt-weak-chunk-0055.smt2,unsat,Unparsable output,0.0231862068,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/905226/atan-problem-2-sqrt-weak-chunk-0085.smt2,unsat,Unparsable output,0.0196847916,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/905265/atan-problem-2-sqrt-weak-chunk-0052.smt2,unsat,Unparsable output,0.0371198654,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/905240/atan-problem-2-sqrt-weak-chunk-0077.smt2,sat,Unparsable output,0.0373749733,sat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/905275/atan-problem-2-sqrt-weak-chunk-0043.smt2,sat,Unparsable output,0.0382726192,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/905281/atan-problem-2-sqrt-weak-chunk-0008.smt2,sat,Unparsable output,0.0330207348,sat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/905235/atan-problem-2-sqrt-weak-chunk-0069.smt2,sat,Unparsable output,0.0316419601,sat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/905282/atan-problem-2-sqrt-weak-chunk-0012.smt2,unsat,Unparsable output,0.0513689518,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/905228/atan-problem-2-sqrt-weak-chunk-0066.smt2,sat,Unparsable output,0.0315754414,sat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/905258/atan-problem-2-sqrt-weak-chunk-0047.smt2,unsat,Unparsable output,0.0326247215,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/905233/atan-problem-2-sqrt-weak-chunk-0024.smt2,unsat,Unparsable output,0.0294289589,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/905249/atan-problem-2-sqrt-weak-chunk-0051.smt2,sat,Unparsable output,0.0241963863,sat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/905250/atan-problem-2-sqrt-weak-chunk-0062.smt2,sat,Unparsable output,0.0234138966,sat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/905263/atan-problem-2-sqrt-weak-chunk-0087.smt2,sat,Unparsable output,0.0493853092,sat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/905246/atan-problem-2-sqrt-weak-chunk-0028.smt2,unsat,Unparsable output,0.0342316628,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/905269/atan-problem-2-sqrt-weak-chunk-0081.smt2,sat,Unparsable output,0.0279548168,sat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/905241/atan-problem-2-sqrt-weak-chunk-0061.smt2,unsat,Unparsable output,0.018683672,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/905234/atan-problem-2-sqrt-weak-chunk-0048.smt2,sat,Unparsable output,0.0281617641,sat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/905247/atan-problem-2-sqrt-weak-chunk-0054.smt2,unsat,Unparsable output,0.0302128792,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/905277/atan-problem-2-sqrt-weak-chunk-0078.smt2,sat,Unparsable output,0.0259170532,sat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/905236/atan-problem-2-sqrt-weak-chunk-0075.smt2,sat,Unparsable output,0.0694129467,sat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/905248/atan-problem-2-sqrt-weak-chunk-0025.smt2,sat,Unparsable output,0.0383718014,sat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/905251/atan-problem-2-sqrt-weak-chunk-0049.smt2,unsat,Unparsable output,0.0278735161,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/905262/atan-problem-2-sqrt-weak-chunk-0080.smt2,sat,Unparsable output,0.0338795185,sat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/905230/atan-problem-2-sqrt-weak-chunk-0067.smt2,unsat,Unparsable output,0.0281693935,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/905242/atan-problem-2-sqrt-weak-chunk-0088.smt2,sat,Unparsable output,0.0348269939,sat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/905284/atan-problem-2-sqrt-weak-chunk-0030.smt2,unsat,Unparsable output,0.0272374153,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/905255/atan-problem-2-sqrt-weak-chunk-0042.smt2,sat,Unparsable output,0.0381183624,sat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/905280/atan-problem-2-sqrt-weak-chunk-0082.smt2,sat,Unparsable output,0.0237784386,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/905238/atan-problem-2-sqrt-weak-chunk-0089.smt2,unsat,Unparsable output,0.0611684322,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/905237/atan-problem-2-sqrt-weak-chunk-0045.smt2,unsat,Unparsable output,0.0258555412,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/905254/atan-problem-2-sqrt-weak-chunk-0009.smt2,unsat,Unparsable output,0.0255434513,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/905278/atan-problem-2-sqrt-weak-chunk-0044.smt2,sat,Unparsable output,0.0289800167,sat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/905268/atan-problem-2-sqrt-weak-chunk-0071.smt2,sat,Unparsable output,0.0221116543,sat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/905256/atan-problem-2-sqrt-weak-chunk-0026.smt2,unsat,Unparsable output,0.0262916088,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/905259/atan-problem-2-sqrt-weak-chunk-0086.smt2,sat,Unparsable output,0.0233783722,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/905257/atan-problem-2-sqrt-weak-chunk-0090.smt2,unsat,Unparsable output,0.0516633987,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/905273/atan-problem-2-sqrt-weak-chunk-0029.smt2,sat,Unparsable output,0.0452034473,sat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/905260/atan-problem-2-sqrt-weak-chunk-0063.smt2,sat,Unparsable output,0.0426776409,sat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/905232/atan-problem-2-sqrt-weak-chunk-0032.smt2,unsat,Unparsable output,0.0384011269,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/905231/atan-problem-2-sqrt-weak-chunk-0064.smt2,unsat,Unparsable output,0.0284979343,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/905239/atan-problem-2-sqrt-weak-chunk-0038.smt2,sat,Unparsable output,0.0348067284,sat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/905243/atan-problem-2-sqrt-weak-chunk-0079.smt2,unsat,Unparsable output,0.0328714848,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/905244/atan-problem-2-sqrt-weak-chunk-0027.smt2,sat,Unparsable output,0.0274043083,sat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/905267/atan-problem-2-sqrt-weak-chunk-0017.smt2,sat,Unparsable output,0.0309000015,sat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/905266/atan-problem-2-sqrt-weak-chunk-0031.smt2,sat,Unparsable output,0.0337388515,sat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/905291/atan-problem-2-sqrt-chunk-0012.smt2,unsat,Unparsable output,0.0291571617,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/905286/atan-problem-2-sqrt-chunk-0031.smt2,sat,Unparsable output,0.0296194553,sat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/905311/atan-problem-2-sqrt-chunk-0036.smt2,unsat,Unparsable output,0.0262937546,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/905307/atan-problem-2-sqrt-chunk-0009.smt2,unsat,Unparsable output,0.0266575813,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/905305/atan-problem-2-sqrt-chunk-0042.smt2,unsat,Unparsable output,0.0273582935,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/905289/atan-problem-2-sqrt-chunk-0047.smt2,sat,Unparsable output,0.0455291271,sat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/905295/atan-problem-2-sqrt-chunk-0019.smt2,unsat,Unparsable output,0.0247952938,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/905300/atan-problem-2-sqrt-chunk-0025.smt2,sat,Unparsable output,0.0231544971,sat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/905287/atan-problem-2-sqrt-chunk-0034.smt2,unsat,Unparsable output,0.0252315998,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/905308/atan-problem-2-sqrt-chunk-0013.smt2,sat,Unparsable output,0.0214147568,sat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/905292/atan-problem-2-sqrt-chunk-0046.smt2,sat,Unparsable output,0.0559873581,sat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/905303/atan-problem-2-sqrt-chunk-0038.smt2,unsat,Unparsable output,0.0330996513,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/905306/atan-problem-2-sqrt-chunk-0032.smt2,unsat,Unparsable output,0.028660059,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/905297/atan-problem-2-sqrt-chunk-0035.smt2,sat,Unparsable output,0.021201849,sat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/905298/atan-problem-2-sqrt-chunk-0043.smt2,sat,Unparsable output,0.0296406746,sat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/905296/atan-problem-2-sqrt-chunk-0045.smt2,sat,Unparsable output,0.0522687435,sat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/905309/atan-problem-2-sqrt-chunk-0018.smt2,sat,Unparsable output,0.037653923,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/905301/atan-problem-2-sqrt-chunk-0044.smt2,sat,Unparsable output,0.0276436806,sat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/905310/atan-problem-2-sqrt-chunk-0037.smt2,unsat,Unparsable output,0.0281643867,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/905302/atan-problem-2-sqrt-chunk-0040.smt2,sat,Unparsable output,0.0317993164,sat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/905285/atan-problem-2-sqrt-chunk-0033.smt2,unsat,Unparsable output,0.038962841,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/905288/atan-problem-2-sqrt-chunk-0017.smt2,unsat,Unparsable output,0.0177111626,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/905294/atan-problem-2-sqrt-chunk-0024.smt2,sat,Unparsable output,0.019506216,sat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/905304/atan-problem-2-sqrt-chunk-0041.smt2,sat,Unparsable output,0.0213954449,sat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/905299/atan-problem-2-sqrt-chunk-0039.smt2,sat,Unparsable output,0.0196895599,sat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/sqrt/905290/atan-problem-2-sqrt-chunk-0008.smt2,sat,Unparsable output,0.027023077,sat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/905575/atan-problem-2-chunk-0056.smt2,unsat,Unparsable output,0.0306489468,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/905579/atan-problem-2-chunk-0101.smt2,unsat,Unparsable output,0.0323579311,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/905573/atan-problem-2-chunk-0080.smt2,unsat,Unparsable output,0.0225679874,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/905524/atan-problem-2-chunk-0075.smt2,unsat,Unparsable output,0.0276727676,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/905587/atan-problem-2-chunk-0072.smt2,sat,Unparsable output,0.019523859,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/905536/atan-problem-2-chunk-0073.smt2,sat,Unparsable output,0.0180046558,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/905571/atan-problem-2-chunk-0040.smt2,unsat,Unparsable output,0.0253396034,unsat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/905520/atan-problem-2-chunk-0104.smt2,sat,Unparsable output,0.0220673084,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/905555/atan-problem-2-chunk-0109.smt2,sat,Unparsable output,0.0232286453,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/905523/atan-problem-2-chunk-0011.smt2,sat,Unparsable output,0.0308732986,sat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/905549/atan-problem-2-chunk-0093.smt2,unsat,Unparsable output,0.0242128372,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/905556/atan-problem-2-chunk-0034.smt2,unsat,Unparsable output,0.0190873146,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/905597/atan-problem-2-chunk-0033.smt2,sat,Unparsable output,0.024620533,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/905532/atan-problem-2-chunk-0060.smt2,unsat,Unparsable output,0.0179040432,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/905510/atan-problem-2-chunk-0018.smt2,sat,Unparsable output,0.0243725777,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/905538/atan-problem-2-chunk-0036.smt2,sat,Unparsable output,0.0179173946,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/905515/atan-problem-2-chunk-0045.smt2,unsat,Unparsable output,0.0294055939,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/weakT/905114/atan-problem-2-weakT-chunk-0009.smt2,sat,Unparsable output,0.0330114365,sat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/weakT/905126/atan-problem-2-weakT-chunk-0019.smt2,sat,Unparsable output,0.026768446,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/weakT/905096/atan-problem-2-weakT-chunk-0040.smt2,sat,Unparsable output,0.029967308,sat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/weakT/905119/atan-problem-2-weakT-chunk-0045.smt2,sat,Unparsable output,0.0187923908,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/weakT/905091/atan-problem-2-weakT-chunk-0029.smt2,sat,Unparsable output,0.0257151127,sat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/weakT/905128/atan-problem-2-weakT-chunk-0037.smt2,unsat,Unparsable output,0.0163328648,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/weakT/905107/atan-problem-2-weakT-chunk-0020.smt2,unsat,Unparsable output,0.0164546967,unsat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/weakT/905125/atan-problem-2-weakT-chunk-0035.smt2,sat,Unparsable output,0.0283064842,sat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/weakT/905097/atan-problem-2-weakT-chunk-0060.smt2,sat,Unparsable output,0.0286130905,sat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/weakT/905108/atan-problem-2-weakT-chunk-0059.smt2,unsat,Unparsable output,0.0258734226,unknown
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/weakT/905117/atan-problem-2-weakT-chunk-0024.smt2,unsat,Unparsable output,0.0241937637,unsat
/home/tungvx/raSAT/development_ver/raSAT/Test/smtlib-20140121/QF_NRA/meti-tarski/atan/problem/2/weakT/905104/atan-problem-2-weakT-chunk-0048.smt2,sat,Unparsable output,0.0198454857,unknown
